dataset,task,n_samples,n_features,grouped,status,model,bal_acc,auc,brier,mcc,repeat,fold,mae,r2,spearman
rehab24_ex1_phases,classification,88,24,True,active,mlp,0.45,0.52,0.2560913261766163,-0.2294157338705617,15,5,,,
rehab24_ex1_phases,classification,88,24,True,active,mlp,0.85,1.0,0.1858577004835554,0.6614378277661477,16,1,,,
rehab24_ex1_phases,classification,88,24,True,active,mlp,0.5,1.0,0.264961091061577,0.0,16,2,,,
rehab24_ex1_phases,classification,88,24,True,active,mlp,0.5318181818181817,0.5454545454545454,0.2574780929977782,0.0674199862463242,16,3,,,
rehab24_ex1_phases,classification,88,24,True,active,mlp,0.4590909090909091,0.4,0.340488635215508,-0.1167748416242284,16,4,,,
rehab24_ex1_phases,classification,88,24,True,active,mlp,0.45,0.48,0.2622894235666982,-0.1005037815259212,16,5,,,
rehab24_ex1_phases,classification,88,24,True,active,mlp,0.35,0.52,0.2567388223805611,-0.3535533905932737,17,1,,,
rehab24_ex1_phases,classification,88,24,True,active,mlp,0.55,0.8454545454545455,0.2195916907752444,0.2345207879911714,17,2,,,
rehab24_ex1_phases,classification,88,24,True,active,mlp,0.4681818181818181,0.4181818181818182,0.2568491427942047,-0.0674199862463242,17,3,,,
rehab24_ex1_phases,classification,88,24,True,active,mlp,0.8,0.94,0.1675840830508689,0.6546536707079772,17,4,,,
rehab24_ex1_phases,classification,88,24,True,active,mlp,0.2833333333333333,0.2666666666666666,0.3138843950917355,-0.4485426135725303,17,5,,,
rehab24_ex1_phases,classification,88,24,True,active,mlp,0.65,0.8,0.2587093204315605,0.3535533905932737,18,1,,,
rehab24_ex1_phases,classification,88,24,True,active,mlp,0.75,0.8666666666666667,0.2252880424435824,0.5590169943749475,18,2,,,
rehab24_ex1_phases,classification,88,24,True,active,mlp,0.4954545454545455,0.5272727272727273,0.2601513405817397,-0.0154672056222436,18,3,,,
rehab24_ex1_phases,classification,88,24,True,active,mlp,0.4590909090909091,0.4,0.340488635215508,-0.1167748416242284,18,4,,,
rehab24_ex1_phases,classification,88,24,True,active,mlp,0.75,0.8599999999999999,0.200201405067617,0.5773502691896257,18,5,,,
rehab24_ex1_phases,classification,88,24,True,active,mlp,0.35,0.52,0.2567388223805611,-0.3535533905932737,19,1,,,
rehab24_ex1_phases,classification,88,24,True,active,mlp,0.55,0.8090909090909091,0.2168574841121038,0.2345207879911714,19,2,,,
rehab24_ex1_phases,classification,88,24,True,active,mlp,0.75,0.8090909090909091,0.1876108297579498,0.5863019699779286,19,3,,,
rehab24_ex1_phases,classification,88,24,True,active,mlp,0.75,0.8599999999999999,0.200201405067617,0.5773502691896257,19,4,,,
rehab24_ex1_phases,classification,88,24,True,active,mlp,0.5333333333333333,0.3999999999999999,0.2577963765150103,0.0690065559342354,19,5,,,
rehab24_ex1_phases,classification,88,24,True,active,mlp,0.65,0.8,0.2587093204315605,0.3535533905932737,20,1,,,
rehab24_ex1_phases,classification,88,24,True,active,mlp,0.5681818181818181,0.5272727272727272,0.2539474874012459,0.137620470640795,20,2,,,
rehab24_ex1_phases,classification,88,24,True,active,mlp,0.5136363636363637,0.4181818181818181,0.2734272072238187,0.0301511344577763,20,3,,,
rehab24_ex1_phases,classification,88,24,True,active,mlp,0.45,0.61,0.2506872755161578,-0.2294157338705617,20,4,,,
rehab24_ex1_phases,classification,88,24,True,active,mlp,0.75,0.8666666666666667,0.2252880424435824,0.5590169943749475,20,5,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.4365079365079365,0.4365079365079365,0.5625,-0.1259881576697424,1,1,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.3216783216783216,0.3216783216783217,0.6666666666666666,-0.3670584895244009,1,2,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.630718954248366,0.630718954248366,0.3461538461538461,0.2556549962824568,1,3,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.3194444444444444,0.3194444444444445,0.6666666666666666,-0.3611111111111111,1,4,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.3083333333333333,0.3083333333333333,0.6818181818181818,-0.3882167573820722,1,5,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.5714285714285714,0.5714285714285714,0.4230769230769231,0.1441499940312894,2,1,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.4,0.4,0.5909090909090909,-0.2025478734167333,2,2,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.25,0.25,0.7083333333333334,-0.473049916791266,2,3,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.3611111111111111,0.3611111111111111,0.6190476190476191,-0.2830692585361489,2,4,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.4523809523809523,0.4523809523809523,0.5625,-0.0975900072948533,2,5,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.3809523809523809,0.3809523809523809,0.6153846153846154,-0.238095238095238,3,1,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.5793650793650793,0.5793650793650794,0.4375,0.1626500121580888,3,2,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.53125,0.53125,0.4583333333333333,0.0591312395989082,3,3,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.5694444444444444,0.5694444444444444,0.4285714285714285,0.137620470640795,3,4,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.5416666666666667,0.5416666666666666,0.4545454545454545,0.0833333333333333,3,5,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.625,0.625,0.3636363636363636,0.2587745847533828,4,1,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.7063492063492063,0.7063492063492064,0.3125,0.422890031611031,4,2,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.4052287581699346,0.4052287581699347,0.5384615384615384,-0.1895424836601307,4,3,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.6346153846153846,0.6346153846153846,0.3478260869565217,0.2802242691589025,4,4,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.625,0.625,0.3636363636363636,0.2587745847533828,4,5,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.4916666666666667,0.4916666666666666,0.5,-0.0168789894513944,5,1,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.4916666666666667,0.4916666666666666,0.5,-0.0168789894513944,5,2,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.59375,0.59375,0.375,0.1825741858350553,5,3,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.5844155844155844,0.5844155844155845,0.4,0.1745949755388323,5,4,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.6349206349206349,0.6349206349206349,0.375,0.2698412698412698,5,5,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.5833333333333333,0.5833333333333334,0.4090909090909091,0.1687898945139444,6,1,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.534965034965035,0.534965034965035,0.4583333333333333,0.0706753492740219,6,2,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.5718954248366013,0.5718954248366014,0.4230769230769231,0.1372215512369386,6,3,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.5138888888888888,0.5138888888888888,0.4761904761904761,0.0277777777777777,6,4,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.3809523809523809,0.3809523809523809,0.625,-0.238095238095238,6,5,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.5666666666666667,0.5666666666666668,0.4090909090909091,0.1584236068762679,7,1,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.4404761904761904,0.4404761904761904,0.5384615384615384,-0.1408590424547527,7,2,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.59375,0.59375,0.3333333333333333,0.2041241452319315,7,3,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.5833333333333334,0.5833333333333334,0.3809523809523809,0.1936491673103708,7,4,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.5238095238095238,0.5238095238095237,0.5,0.0509647191437625,7,5,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.3811188811188811,0.3811188811188811,0.625,-0.2402961875316746,8,1,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.5634920634920635,0.5634920634920635,0.4375,0.1259881576697424,8,2,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.6535947712418301,0.6535947712418301,0.3846153846153846,0.2958081738859997,8,3,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.7222222222222222,0.7222222222222223,0.2857142857142857,0.4403855060505442,8,4,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.3666666666666667,0.3666666666666667,0.6363636363636364,-0.2666666666666666,8,5,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.4523809523809523,0.4523809523809523,0.5384615384615384,-0.0975900072948533,9,1,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.575,0.575,0.4090909090909091,0.1603567451474546,9,2,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.5625,0.5625,0.4166666666666667,0.1195228609334393,9,3,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.5555555555555556,0.5555555555555556,0.4285714285714285,0.1132277034144595,9,4,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.5238095238095238,0.5238095238095237,0.5,0.0509647191437625,9,5,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.4523809523809523,0.4523809523809523,0.5384615384615384,-0.0975900072948533,10,1,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.4833333333333333,0.4833333333333334,0.5,-0.0356348322549899,10,2,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.40625,0.40625,0.5416666666666666,-0.1825741858350553,10,3,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.5416666666666666,0.5416666666666666,0.4285714285714285,0.0912870929175276,10,4,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.5238095238095238,0.5238095238095237,0.5,0.0509647191437625,10,5,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.6416666666666666,0.6416666666666666,0.3636363636363636,0.2833333333333333,11,1,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.4920634920634921,0.4920634920634921,0.5,-0.0158730158730158,11,2,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.4281045751633986,0.4281045751633987,0.5769230769230769,-0.1372215512369386,11,3,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.6576923076923077,0.6576923076923077,0.3478260869565217,0.3129862184831353,11,4,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.6416666666666666,0.6416666666666666,0.3636363636363636,0.2833333333333333,11,5,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.575,0.575,0.4090909090909091,0.1603567451474546,12,1,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.4126984126984127,0.4126984126984127,0.625,-0.2219167619785609,12,2,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.3464052287581699,0.34640522875817,0.6153846153846154,-0.2958081738859997,12,3,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.4576923076923077,0.4576923076923077,0.5217391304347826,-0.0880704845927979,12,4,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.575,0.575,0.4090909090909091,0.1603567451474546,12,5,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.6071428571428572,0.6071428571428571,0.3846153846153846,0.2195775164134199,13,1,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.5079365079365079,0.5079365079365079,0.5,0.0158730158730158,13,2,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.5,0.5,0.4583333333333333,0.0,13,3,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.5138888888888888,0.5138888888888888,0.4761904761904761,0.0277777777777777,13,4,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.5833333333333333,0.5833333333333334,0.4090909090909091,0.1687898945139444,13,5,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.4965034965034964,0.4965034965034965,0.5,-0.0069930069930069,14,1,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.45,0.4499999999999999,0.5454545454545454,-0.1,14,2,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.457516339869281,0.4575163398692811,0.5384615384615384,-0.0808452083454443,14,3,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.4166666666666666,0.4166666666666666,0.5714285714285714,-0.1666666666666666,14,4,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.6349206349206349,0.6349206349206349,0.375,0.2698412698412698,14,5,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.5416666666666667,0.5416666666666666,0.4545454545454545,0.0833333333333333,15,1,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.5416666666666667,0.5416666666666666,0.4545454545454545,0.0833333333333333,15,2,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.625,0.625,0.375,0.236524958395633,15,3,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.4675324675324675,0.4675324675324676,0.52,-0.0657951694959769,15,4,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.5793650793650793,0.5793650793650794,0.4375,0.1626500121580888,15,5,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.4833333333333333,0.4833333333333334,0.5,-0.0356348322549899,16,1,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.5279720279720279,0.527972027972028,0.4583333333333333,0.0591312395989082,16,2,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.5751633986928104,0.5751633986928104,0.3846153846153846,0.1503267973856209,16,3,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.4027777777777778,0.4027777777777777,0.5714285714285714,-0.2041241452319315,16,4,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.3412698412698413,0.3412698412698413,0.6875,-0.363696483726654,16,5,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.4833333333333333,0.4833333333333334,0.5,-0.0356348322549899,17,1,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.7222222222222222,0.7222222222222222,0.3125,0.5091750772173156,17,2,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.5625,0.5625,0.4166666666666667,0.1195228609334393,17,3,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.5,0.5,0.4761904761904761,0.0,17,4,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.6011904761904762,0.6011904761904762,0.3846153846153846,0.2185964124462968,17,5,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.4833333333333333,0.4833333333333334,0.5,-0.0356348322549899,18,1,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.5952380952380952,0.5952380952380952,0.4375,0.2182178902359923,18,2,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.4375,0.4375,0.5,-0.125,18,3,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.5972222222222222,0.5972222222222222,0.3809523809523809,0.2041241452319315,18,4,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.5238095238095238,0.5238095238095237,0.4615384615384615,0.0514344499873639,18,5,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.4682539682539682,0.4682539682539683,0.5625,-0.0727392967453307,19,1,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.3216783216783216,0.3216783216783217,0.6666666666666666,-0.3670584895244009,19,2,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.5809523809523809,0.580952380952381,0.3636363636363636,0.1619047619047619,19,3,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.5972222222222222,0.5972222222222222,0.3809523809523809,0.2041241452319315,19,4,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.4523809523809523,0.4523809523809523,0.5384615384615384,-0.0975900072948533,19,5,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.3809523809523809,0.3809523809523809,0.625,-0.238095238095238,20,1,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.7027972027972028,0.7027972027972027,0.2916666666666667,0.4099170257893273,20,2,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.4869281045751634,0.4869281045751633,0.5,-0.0249493729521706,20,3,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.4722222222222222,0.4722222222222222,0.5238095238095238,-0.055048188256318,20,4,,,
rehab24_ex2_anatomical,classification,109,83,True,active,dummy,0.725,0.725,0.2727272727272727,0.45,20,5,,,
rehab24_ex2_anatomical,classification,109,83,True,active,logreg,0.7063492063492063,0.6190476190476191,0.3112065394177677,0.422890031611031,1,1,,,
rehab24_ex2_anatomical,classification,109,83,True,active,logreg,0.4965034965034964,0.6083916083916083,0.4877623114452314,-0.0069930069930069,1,2,,,
rehab24_ex2_anatomical,classification,109,83,True,active,logreg,0.6503267973856208,0.6666666666666666,0.3331475126995019,0.3099066319908699,1,3,,,
rehab24_ex2_anatomical,classification,109,83,True,active,logreg,0.6111111111111112,0.8796296296296295,0.3056837576463451,0.3746343246326776,1,4,,,
rehab24_ex2_anatomical,classification,109,83,True,active,logreg,0.575,0.6333333333333333,0.2784647172572301,0.1603567451474546,1,5,,,
rehab24_ex2_anatomical,classification,109,83,True,active,logreg,0.5714285714285714,0.6011904761904762,0.3405181994061333,0.1441499940312894,2,1,,,
rehab24_ex2_anatomical,classification,109,83,True,active,logreg,0.6583333333333333,0.6666666666666666,0.290263640354832,0.3540440964374667,2,2,,,
rehab24_ex2_anatomical,classification,109,83,True,active,logreg,0.5,0.7265625,0.2965334981746628,0.0,2,3,,,
rehab24_ex2_anatomical,classification,109,83,True,active,logreg,0.7222222222222222,0.9722222222222222,0.1323544816473109,0.560112033611204,2,4,,,
